Date,JPM_Close,VIX_Decimal,Risk_Free_Rate,Daily_Return,Rolling_Vol_20d,Dividend_Growth_Proxy,VIX_JPM_Corr_20d,IR_Momentum_10d,JPM_SMA20_Disparity,IV_RV_Spread,Rate_Delta
2018-11-01,88.7077,0.1934,0.0227,-0.0004,0.2483,-0.0689,-0.6515,0.0229,0.007,-0.0549,-0.0002
2018-11-02,88.2193,0.1951,0.0228,-0.0055,0.2482,-0.0689,-0.6502,0.0229,0.0043,-0.0531,0.0001
2018-11-05,88.7972,0.1996,0.0232,0.0065,0.2484,-0.0689,-0.6555,0.0229,0.0138,-0.0488,0.0004
2018-11-06,89.2124,0.1991,0.0231,0.0047,0.2493,-0.0689,-0.6553,0.0229,0.0209,-0.0502,-0.0001
2018-11-07,90.7427,0.1636,0.0232,0.017,0.24,-0.0689,-0.6219,0.0229,0.0384,-0.0764,0.0001
2018-11-08,91.4753,0.1672,0.023,0.008,0.2126,-0.0689,-0.5683,0.023,0.0447,-0.0454,-0.0002
2018-11-09,90.588,0.1736,0.0231,-0.0097,0.2116,-0.0689,-0.7297,0.023,0.0325,-0.038,0.0001
2018-11-12,88.6833,0.2045,0.0232,-0.0213,0.2258,-0.0689,-0.7699,0.023,0.0096,-0.0213,0.0001
2018-11-13,89.2042,0.2002,0.0234,0.0059,0.2141,-0.0689,-0.7382,0.0231,0.015,-0.0139,0.0001
2018-11-14,87.3646,0.2125,0.0233,-0.0208,0.2228,-0.0689,-0.7397,0.0231,-0.0047,-0.0103,-0.0001
2018-11-15,89.595,0.1998,0.0232,0.0252,0.2342,-0.0689,-0.7192,0.0232,0.0197,-0.0344,-0.0001
2018-11-16,89.5298,0.1814,0.0231,-0.0007,0.2341,-0.0689,-0.6955,0.0232,0.018,-0.0527,-0.0001
2018-11-19,90.2136,0.201,0.0234,0.0076,0.2278,-0.0689,-0.6761,0.0232,0.0237,-0.0268,0.0003
2018-11-20,88.2763,0.2248,0.0234,-0.0217,0.2392,-0.0689,-0.7,0.0232,0.0002,-0.0144,0.0
2018-11-21,87.617,0.208,0.0236,-0.0075,0.2296,-0.0689,-0.6081,0.0233,-0.0093,-0.0216,0.0002
2018-11-23,86.8111,0.2152,0.0236,-0.0092,0.2276,-0.0689,-0.6092,0.0233,-0.0192,-0.0124,0.0
2018-11-26,88.9356,0.189,0.0237,0.0242,0.2349,-0.0689,-0.6654,0.0234,0.0021,-0.0459,0.0001
2018-11-27,89.3101,0.1902,0.0236,0.0042,0.2314,-0.0689,-0.696,0.0234,0.0041,-0.0412,-0.0001
2018-11-28,90.3031,0.1849,0.0235,0.0111,0.2269,-0.0689,-0.6862,0.0234,0.0133,-0.042,-0.0001
2018-11-29,89.5868,0.1879,0.0232,-0.008,0.2171,-0.0689,-0.6602,0.0234,0.0048,-0.0292,-0.0003
2018-11-30,90.5066,0.1807,0.0232,0.0102,0.2198,-0.0689,-0.6888,0.0234,0.0141,-0.0391,0.0
2018-12-03,91.3613,0.1644,0.0234,0.0094,0.2203,-0.0689,-0.6959,0.0235,0.0219,-0.0559,0.0002
2018-12-04,87.2832,0.2074,0.0238,-0.0457,0.2761,-0.0689,-0.7956,0.0235,-0.0229,-0.0687,0.0004
2018-12-06,85.6227,0.2119,0.0236,-0.0192,0.2827,-0.0689,-0.7861,0.0235,-0.0396,-0.0708,-0.0002
2018-12-07,84.0761,0.2323,0.0235,-0.0182,0.2788,-0.0689,-0.7862,0.0235,-0.0534,-0.0465,-0.0001
2018-12-10,82.5052,0.2264,0.0237,-0.0189,0.28,-0.0689,-0.7567,0.0235,-0.0664,-0.0536,0.0002
2018-12-11,81.6993,0.2176,0.0237,-0.0098,0.28,-0.0689,-0.7381,0.0235,-0.0708,-0.0624,0.0
2018-12-12,82.2284,0.2146,0.0239,0.0065,0.2762,-0.0689,-0.725,0.0235,-0.0613,-0.0616,0.0002
2018-12-13,82.3098,0.2065,0.0238,0.001,0.2744,-0.0689,-0.7254,0.0236,-0.0567,-0.0679,-0.0001
2018-12-14,81.6342,0.2163,0.0237,-0.0082,0.2678,-0.0689,-0.717,0.0236,-0.0614,-0.0515,-0.0001
2018-12-17,80.5923,0.2452,0.0236,-0.0128,0.2471,-0.0689,-0.705,0.0237,-0.0685,-0.0019,-0.0001
2018-12-18,80.2098,0.2558,0.0234,-0.0048,0.2466,-0.0689,-0.7109,0.0237,-0.0679,0.0092,-0.0002
2018-12-19,79.1923,0.2558,0.0235,-0.0128,0.2428,-0.0689,-0.7807,0.0236,-0.0738,0.013,0.0001
2018-12-20,78.5085,0.2838,0.0234,-0.0087,0.2363,-0.0689,-0.7333,0.0236,-0.0765,0.0475,-0.0001
2018-12-21,76.6527,0.3011,0.0234,-0.0239,0.2448,-0.0689,-0.7778,0.0236,-0.0925,0.0563,0.0
2018-12-24,75.0003,0.3607,0.0241,-0.0218,0.2506,-0.0689,-0.7386,0.0236,-0.1058,0.1101,0.0007
2018-12-26,78.1097,0.3041,0.0239,0.0406,0.2827,-0.0689,-0.8047,0.0237,-0.0627,0.0214,-0.0002
2018-12-27,78.9888,0.2996,0.0236,0.0112,0.2873,-0.0689,-0.8047,0.0236,-0.0462,0.0123,-0.0003
2018-12-28,78.8178,0.2834,0.0235,-0.0022,0.2805,-0.0689,-0.8003,0.0236,-0.0417,0.0029,-0.0001
2018-12-31,79.4609,0.2542,0.024,0.0081,0.2854,-0.0689,-0.8064,0.0236,-0.0279,-0.0312,0.0005
2019-01-02,80.8365,0.2322,0.0237,0.0172,0.2916,-0.0689,-0.8182,0.0236,-0.0051,-0.0594,-0.0003
2019-01-03,79.6877,0.2545,0.0236,-0.0143,0.2875,-0.0689,-0.8136,0.0237,-0.0122,-0.033,-0.0001
2019-01-04,82.6254,0.2138,0.0237,0.0362,0.2877,-0.0689,-0.8184,0.0237,0.0272,-0.0739,0.0001
2019-01-07,82.6829,0.214,0.0241,0.0007,0.2812,-0.0689,-0.8297,0.0238,0.0298,-0.0672,0.0004
2019-01-08,82.5269,0.2047,0.0241,-0.0019,0.2744,-0.0689,-0.8202,0.0238,0.0288,-0.0697,0.0
2019-01-09,82.3874,0.1998,0.024,-0.0017,0.2662,-0.0689,-0.8554,0.0238,0.0272,-0.0664,-0.0001
2019-01-10,82.3792,0.195,0.0238,-0.0001,0.2637,-0.0689,-0.8741,0.0238,0.0266,-0.0687,-0.0002
2019-01-11,81.9853,0.1819,0.0238,-0.0048,0.2633,-0.0689,-0.8626,0.0238,0.0219,-0.0814,0.0
2019-01-14,82.8306,0.1907,0.024,0.0103,0.2659,-0.0689,-0.8395,0.0239,0.0321,-0.0752,0.0002
2019-01-15,83.4378,0.186,0.024,0.0073,0.265,-0.0689,-0.8369,0.0239,0.0385,-0.079,0.0
2019-01-16,84.1107,0.1904,0.0238,0.008,0.2607,-0.0689,-0.8199,0.0239,0.0446,-0.0703,-0.0002
2019-01-17,84.4553,0.1806,0.0237,0.0041,0.2595,-0.0689,-0.8177,0.0239,0.0461,-0.0789,-0.0001
2019-01-18,85.8257,0.178,0.0236,0.0161,0.2571,-0.0689,-0.8158,0.0239,0.0587,-0.0791,-0.0001
2019-01-22,84.4717,0.208,0.0238,-0.0159,0.2631,-0.0689,-0.8271,0.0239,0.0382,-0.0551,0.0002
2019-01-23,84.2584,0.1952,0.0236,-0.0025,0.2435,-0.0689,-0.8159,0.0238,0.0308,-0.0483,-0.0002
2019-01-24,84.3076,0.1889,0.0232,0.0006,0.2233,-0.0689,-0.7854,0.0237,0.0255,-0.0344,-0.0004
2019-01-25,84.841,0.1742,0.0234,0.0063,0.1818,-0.0689,-0.6748,0.0237,0.0278,-0.0076,0.0002
2019-01-28,85.2431,0.1887,0.0237,0.0047,0.1799,-0.0689,-0.6526,0.0237,0.0288,0.0088,0.0003
2019-01-29,85.4811,0.1913,0.0237,0.0028,0.1786,-0.0689,-0.6834,0.0236,0.0275,0.0127,0.0
2019-01-30,85.678,0.1766,0.0237,0.0023,0.178,-0.0689,-0.686,0.0236,0.0261,-0.0014,0.0
2019-01-31,84.9313,0.1657,0.0236,-0.0088,0.1759,-0.0689,-0.6081,0.0236,0.0146,-0.0102,-0.0001
2019-02-01,85.2431,0.1614,0.0235,0.0037,0.1644,-0.0692,-0.5437,0.0236,0.015,-0.003,-0.0001
2019-02-04,85.5467,0.1573,0.0237,0.0036,0.1096,-0.0717,-0.1653,0.0236,0.0168,0.0477,0.0002
2019-02-05,85.1692,0.1557,0.0237,-0.0044,0.1117,-0.0725,-0.1657,0.0236,0.0108,0.044,0.0
2019-02-06,85.1282,0.1538,0.0237,-0.0005,0.1113,-0.0712,-0.1847,0.0236,0.0088,0.0425,0.0
2019-02-07,84.0122,0.1637,0.0237,-0.0132,0.1227,-0.0719,-0.2742,0.0236,-0.0054,0.041,0.0
2019-02-08,83.1752,0.1572,0.0238,-0.01,0.1287,-0.0731,-0.233,0.0237,-0.0158,0.0285,0.0001
2019-02-11,82.7813,0.1597,0.024,-0.0047,0.1287,-0.0715,-0.288,0.0237,-0.0209,0.031,0.0002
2019-02-12,84.1927,0.1543,0.0238,0.0169,0.1373,-0.0704,-0.3682,0.0237,-0.005,0.017,-0.0002
2019-02-13,84.5948,0.1565,0.0239,0.0048,0.136,-0.0693,-0.3509,0.0237,-0.0009,0.0205,0.0001
2019-02-14,84.045,0.1622,0.0238,-0.0065,0.1353,-0.0694,-0.4051,0.0238,-0.0074,0.0269,-0.0001
2019-02-15,86.6135,0.1491,0.0238,0.0301,0.1723,-0.069,-0.453,0.0238,0.0217,-0.0232,0.0
2019-02-19,86.3099,0.1488,0.0241,-0.0035,0.1638,-0.0697,-0.4713,0.0238,0.0178,-0.015,0.0003
2019-02-20,86.7284,0.1402,0.024,0.0048,0.1528,-0.0691,-0.3314,0.0239,0.0214,-0.0126,-0.0001
2019-02-21,86.5478,0.1446,0.024,-0.0021,0.1526,-0.0679,-0.381,0.0239,0.0179,-0.008,0.0
2019-02-22,86.1622,0.1351,0.0241,-0.0045,0.154,-0.0673,-0.3476,0.0239,0.0122,-0.0189,0.0001
2019-02-25,87.0648,0.1485,0.0242,0.0104,0.1565,-0.0657,-0.1988,0.024,0.0215,-0.008,0.0001
2019-02-26,86.4001,0.1517,0.024,-0.0077,0.1591,-0.0657,-0.2869,0.024,0.013,-0.0074,-0.0002
2019-02-27,86.2935,0.147,0.024,-0.0012,0.159,-0.0663,-0.2928,0.024,0.0113,-0.012,0.0
2019-02-28,85.637,0.1478,0.024,-0.0076,0.1614,-0.0668,-0.3083,0.024,0.0036,-0.0136,0.0
2019-03-01,85.6944,0.1357,0.0239,0.0007,0.1581,-0.0665,-0.3785,0.024,0.0038,-0.0224,-0.0001
2019-03-04,85.4975,0.1463,0.0241,-0.0023,0.1579,-0.0654,-0.3693,0.024,0.0014,-0.0116,0.0002
2019-03-05,85.4318,0.1474,0.0241,-0.0008,0.1574,-0.0639,-0.3643,0.024,0.0007,-0.01,0.0
2019-03-06,85.1118,0.1574,0.0241,-0.0038,0.1571,-0.0643,-0.3783,0.024,-0.003,0.0003,0.0
2019-03-07,84.4964,0.1659,0.024,-0.0073,0.1592,-0.0675,-0.402,0.024,-0.0099,0.0067,-0.0001
2019-03-08,84.5292,0.1605,0.0241,0.0004,0.1519,-0.0683,-0.3441,0.024,-0.0098,0.0086,0.0001
2019-03-11,85.6288,0.1433,0.0241,0.0129,0.153,-0.0677,-0.4813,0.024,0.0016,-0.0097,0.0
2019-03-12,85.3744,0.1377,0.0241,-0.003,0.1522,-0.0707,-0.4551,0.024,-0.0028,-0.0145,0.0
2019-03-13,85.6616,0.1341,0.024,0.0034,0.1412,-0.0732,-0.4491,0.024,-0.0003,-0.0071,-0.0001
2019-03-14,86.4411,0.135,0.024,0.0091,0.1436,-0.0741,-0.4404,0.0241,0.0077,-0.0086,0.0
2019-03-15,87.4341,0.1288,0.024,0.0114,0.1451,-0.0732,-0.4338,0.0241,0.0172,-0.0163,0.0
2019-03-18,87.9593,0.131,0.0239,0.006,0.102,-0.0725,-0.286,0.024,0.0225,0.029,-0.0001
2019-03-19,87.6392,0.1356,0.0241,-0.0036,0.1021,-0.0717,-0.3044,0.024,0.018,0.0335,0.0002
2019-03-20,85.7683,0.1391,0.0242,-0.0216,0.1279,-0.0722,-0.2849,0.024,-0.0031,0.0112,0.0001
2019-03-21,84.4143,0.1363,0.0243,-0.0159,0.139,-0.0734,-0.2303,0.0241,-0.0177,-0.0027,0.0001
2019-03-22,81.8622,0.1648,0.0241,-0.0307,0.1739,-0.0758,-0.5495,0.0241,-0.045,-0.0091,-0.0002
2019-03-25,81.1812,0.1633,0.0241,-0.0084,0.168,-0.077,-0.6712,0.0241,-0.0497,-0.0047,0.0
2019-03-26,81.9935,0.1468,0.0241,0.01,0.1737,-0.0751,-0.6991,0.0241,-0.0377,-0.0269,0.0
2019-03-27,81.7145,0.1515,0.0239,-0.0034,0.1737,-0.0741,-0.6977,0.0241,-0.0384,-0.0222,-0.0002
2019-03-28,82.6418,0.1443,0.0238,0.0113,0.1794,-0.0718,-0.7086,0.024,-0.0257,-0.0351,-0.0001
2019-03-29,83.0685,0.1371,0.0235,0.0052,0.181,-0.07,-0.7288,0.024,-0.0192,-0.0439,-0.0003
2019-04-01,85.8667,0.134,0.0238,0.0331,0.2188,-0.0682,-0.6508,0.024,0.0136,-0.0848,0.0003
2019-04-02,86.277,0.1336,0.0237,0.0048,0.2193,-0.0653,-0.6485,0.0239,0.018,-0.0857,-0.0001
2019-04-03,86.4493,0.1374,0.0239,0.002,0.2188,-0.0619,-0.6462,0.0239,0.0192,-0.0814,0.0002
2019-04-04,87.2845,0.1358,0.0239,0.0096,0.2188,-0.0585,-0.632,0.0239,0.0274,-0.083,0.0
2019-04-05,87.0778,0.1282,0.0239,-0.0024,0.2192,-0.056,-0.6189,0.0239,0.0234,-0.091,0.0
2019-04-08,87.3589,0.1318,0.0238,0.0032,0.2152,-0.0527,-0.5924,0.0238,0.0257,-0.0834,-0.0001
2019-04-09,86.7139,0.1428,0.0237,-0.0074,0.2168,-0.0488,-0.6182,0.0238,0.0173,-0.074,-0.0001
2019-04-10,87.1026,0.133,0.0238,0.0045,0.217,-0.046,-0.6124,0.0238,0.021,-0.084,0.0001
2019-04-11,87.8385,0.1302,0.0238,0.0084,0.2167,-0.043,-0.6242,0.0238,0.0288,-0.0865,0.0
2019-04-12,91.9563,0.1201,0.0239,0.0458,0.2675,-0.04,-0.6206,0.0238,0.0742,-0.1474,0.0001
2019-04-15,90.9062,0.1232,0.0238,-0.0115,0.2717,-0.0364,-0.629,0.0238,0.0601,-0.1485,-0.0001
2019-04-16,91.8654,0.1218,0.0238,0.0105,0.2726,-0.032,-0.6245,0.0238,0.0686,-0.1508,0.0
2019-04-17,94.5113,0.126,0.0239,0.0284,0.2722,-0.0255,-0.5503,0.0238,0.0938,-0.1462,0.0001
2019-04-18,93.8168,0.1209,0.0237,-0.0074,0.2651,-0.0181,-0.5588,0.0238,0.0799,-0.1442,-0.0002
2019-04-22,93.9325,0.1242,0.0239,0.0012,0.2295,-0.0101,-0.3297,0.0238,0.0738,-0.1053,0.0002
2019-04-23,94.0483,0.1228,0.024,0.0012,0.2235,-0.0037,-0.336,0.0238,0.0673,-0.1007,0.0001
2019-04-24,93.8912,0.1314,0.0239,-0.0017,0.2255,0.001,-0.39,0.0238,0.0583,-0.0941,-0.0001
2019-04-25,93.9408,0.1325,0.0238,0.0005,0.2236,0.0077,-0.373,0.0238,0.0516,-0.0911,-0.0001
2019-04-26,94.6519,0.1273,0.0237,0.0075,0.223,0.0134,-0.3639,0.0238,0.0525,-0.0957,-0.0001
2019-04-29,96.0163,0.1311,0.0239,0.0143,0.2245,0.0194,-0.3559,0.0238,0.0601,-0.0934,0.0002
2019-04-30,95.9584,0.1312,0.0238,-0.0006,0.2039,0.025,-0.34,0.0238,0.0536,-0.0727,-0.0001
2019-05-01,95.2225,0.148,0.0238,-0.0077,0.2092,0.0292,-0.401,0.0238,0.0404,-0.0612,0.0
2019-05-02,95.4292,0.1442,0.0241,0.0022,0.2092,0.0342,-0.3865,0.0239,0.0375,-0.065,0.0003
2019-05-03,96.0163,0.1287,0.0238,0.0061,0.2085,0.0401,-0.3504,0.0239,0.039,-0.0798,-0.0003
2019-05-06,95.1646,0.1544,0.0239,-0.0089,0.2127,0.0466,-0.4449,0.0239,0.0253,-0.0583,0.0001
2019-05-07,93.6101,0.1932,0.0238,-0.0165,0.2254,0.0504,-0.533,0.0238,0.0052,-0.0322,-0.0001
2019-05-08,93.114,0.194,0.0238,-0.0053,0.2241,0.0544,-0.5096,0.0238,-0.0036,-0.0301,0.0
2019-05-09,93.0395,0.191,0.0238,-0.0008,0.2246,0.0584,-0.5081,0.0238,-0.0075,-0.0336,0.0
2019-05-10,93.0312,0.1604,0.0238,-0.0001,0.2241,0.06,-0.401,0.0238,-0.0104,-0.0637,0.0
2019-05-13,90.501,0.2055,0.0236,-0.0276,0.1857,0.0588,-0.5724,0.0238,-0.0365,0.0198,-0.0002
2019-05-14,91.2204,0.1806,0.0236,0.0079,0.1836,0.0574,-0.6002,0.0238,-0.029,-0.003,0.0
2019-05-15,90.8731,0.1644,0.0237,-0.0038,0.18,0.0552,-0.5697,0.0238,-0.0322,-0.0156,0.0001
2019-05-16,92.039,0.1529,0.0235,0.0127,0.1532,0.0526,-0.7339,0.0237,-0.0185,-0.0003,-0.0002
2019-05-17,91.5925,0.1596,0.0234,-0.0049,0.1521,0.0496,-0.7574,0.0237,-0.0221,0.0075,-0.0001
2019-05-20,92.0721,0.1631,0.0234,0.0052,0.1536,0.0481,-0.748,0.0236,-0.016,0.0095,0.0
2019-05-21,92.3863,0.1495,0.0234,0.0034,0.1542,0.0473,-0.75,0.0236,-0.0118,-0.0047,0.0
2019-05-22,91.6338,0.1475,0.0233,-0.0082,0.1564,0.0456,-0.7348,0.0235,-0.0187,-0.0089,-0.0001
2019-05-23,89.8313,0.1692,0.0232,-0.0199,0.1695,0.0422,-0.7506,0.0235,-0.0358,-0.0003,-0.0001
2019-05-24,90.716,0.1585,0.023,0.0098,0.1715,0.0389,-0.7569,0.0234,-0.0243,-0.013,-0.0002
2019-05-28,89.732,0.175,0.0232,-0.0109,0.1625,0.035,-0.8263,0.0234,-0.0316,0.0125,0.0002
2019-05-29,89.484,0.179,0.0232,-0.0028,0.1622,0.031,-0.8261,0.0233,-0.0309,0.0168,0.0
2019-05-30,88.5248,0.173,0.0233,-0.0108,0.1636,0.0286,-0.7975,0.0233,-0.0378,0.0094,0.0001
2019-05-31,87.6152,0.1871,0.023,-0.0103,0.1638,0.0246,-0.802,0.0232,-0.0436,0.0233,-0.0003
2019-06-03,88.0287,0.1886,0.023,0.0047,0.1626,0.0206,-0.7784,0.0232,-0.0349,0.026,0.0
2019-06-04,90.7408,0.1697,0.023,0.0303,0.2028,0.0177,-0.7505,0.0232,-0.0027,-0.0331,0.0
2019-06-05,91.0633,0.1609,0.023,0.0035,0.1967,0.0163,-0.7383,0.0231,0.0022,-0.0358,0.0
2019-06-06,91.2617,0.1593,0.0228,0.0022,0.1965,0.016,-0.7369,0.0231,0.0054,-0.0372,-0.0002
2019-06-07,90.2612,0.163,0.0223,-0.011,0.1997,0.0148,-0.7357,0.023,-0.0041,-0.0367,-0.0005
2019-06-10,91.237,0.1594,0.0224,0.0108,0.2043,0.015,-0.7814,0.0229,0.0077,-0.0449,0.0001
2019-06-11,91.5181,0.1599,0.0222,0.0031,0.1788,0.017,-0.6968,0.0228,0.0102,-0.0189,-0.0002
2019-06-12,90.3522,0.1591,0.0219,-0.0128,0.1826,0.0178,-0.6884,0.0227,-0.0022,-0.0235,-0.0003
2019-06-13,90.5754,0.1582,0.0214,0.0025,0.1824,0.0193,-0.7549,0.0225,0.0005,-0.0242,-0.0005
2019-06-14,90.807,0.1528,0.0215,0.0026,0.1763,0.02,-0.7378,0.0223,0.0037,-0.0235,0.0001
2019-06-17,90.3109,0.1535,0.0218,-0.0055,0.1765,0.0217,-0.7344,0.0222,-0.0011,-0.023,0.0003
2019-06-18,91.5429,0.1515,0.0217,0.0135,0.1826,0.0237,-0.7335,0.0221,0.0129,-0.0311,-0.0001
2019-06-19,90.8814,0.1433,0.0213,-0.0073,0.1837,0.0242,-0.7031,0.0219,0.0064,-0.0404,-0.0004
2019-06-20,91.1129,0.1475,0.0209,0.0025,0.1819,0.0261,-0.7069,0.0217,0.0092,-0.0344,-0.0004
2019-06-21,90.4928,0.154,0.0207,-0.0068,0.1687,0.0289,-0.6468,0.0216,0.002,-0.0147,-0.0002
2019-06-24,89.8478,0.1526,0.0208,-0.0072,0.1669,0.0307,-0.6141,0.0214,-0.0047,-0.0143,0.0001
2019-06-25,89.1036,0.1628,0.0207,-0.0083,0.165,0.0329,-0.608,0.0213,-0.0126,-0.0022,-0.0001
2019-06-26,89.699,0.1621,0.021,0.0067,0.1665,0.0357,-0.6003,0.0212,-0.0061,-0.0044,0.0003
2019-06-27,89.9966,0.1582,0.0209,0.0033,0.1617,0.037,-0.6734,0.0211,-0.0036,-0.0035,-0.0001
2019-06-28,92.4442,0.1508,0.0208,0.0268,0.1804,0.0421,-0.656,0.0211,0.0208,-0.0296,-0.0001
2019-07-01,93.9987,0.1406,0.0216,0.0167,0.1871,0.0464,-0.6923,0.021,0.0345,-0.0465,0.0008
2019-07-02,94.0979,0.1293,0.0215,0.0011,0.1574,0.0502,-0.4958,0.021,0.0337,-0.0281,-0.0001
2019-07-03,93.948,0.1257,0.0216,-0.0016,0.1578,0.0533,-0.4964,0.021,0.0304,-0.0321,0.0001
2019-07-05,94.506,0.1328,0.0218,0.0059,0.1585,0.0571,-0.4297,0.0211,0.0347,-0.0257,0.0002
2019-07-08,93.9896,0.1396,0.0221,-0.0055,0.1537,0.0619,-0.4252,0.0213,0.027,-0.0141,0.0003
2019-07-09,94.3894,0.1409,0.0221,0.0042,0.1505,0.0665,-0.408,0.0214,0.0295,-0.0096,0.0
2019-07-10,94.1146,0.1303,0.0215,-0.0029,0.1513,0.0694,-0.3476,0.0215,0.0251,-0.021,-0.0006
2019-07-11,95.0139,0.1293,0.0212,0.0095,0.1441,0.0736,-0.3524,0.0215,0.0323,-0.0148,-0.0003
2019-07-12,96.0132,0.1239,0.021,0.0105,0.1468,0.078,-0.3689,0.0215,0.0401,-0.0229,-0.0002
2019-07-15,94.8474,0.1268,0.0211,-0.0122,0.1563,0.0813,-0.4001,0.0215,0.0252,-0.0295,0.0001
2019-07-16,95.8633,0.1286,0.021,0.0107,0.1563,0.0848,-0.3646,0.0215,0.0331,-0.0277,-0.0001
2019-07-17,94.9223,0.1397,0.0209,-0.0099,0.1574,0.0851,-0.4359,0.0214,0.0211,-0.0177,-0.0001
2019-07-18,95.4886,0.1353,0.0201,0.0059,0.1543,0.0862,-0.5255,0.0213,0.0246,-0.019,-0.0008
2019-07-19,94.5476,0.1445,0.0202,-0.0099,0.1604,0.086,-0.5722,0.0211,0.0127,-0.0159,0.0001
2019-07-22,95.1555,0.1353,0.0204,0.0064,0.1578,0.0872,-0.5542,0.0209,0.0166,-0.0225,0.0002
2019-07-23,96.8959,0.1261,0.0202,0.0181,0.1627,0.089,-0.6064,0.0208,0.0313,-0.0366,-0.0002
2019-07-24,97.2873,0.1207,0.0205,0.004,0.1563,0.0896,-0.5599,0.0207,0.031,-0.0356,0.0003
2019-07-25,96.3546,0.1274,0.0206,-0.0096,0.1637,0.0886,-0.6002,0.0206,0.0175,-0.0363,0.0001
2019-07-26,96.7793,0.1216,0.0208,0.0044,0.1637,0.0873,-0.5992,0.0206,0.0184,-0.0421,0.0002
2019-07-29,96.4712,0.1283,0.0207,-0.0032,0.1403,0.0838,-0.6134,0.0205,0.013,-0.012,-0.0001
2019-07-30,96.2547,0.1394,0.0204,-0.0022,0.13,0.0797,-0.5635,0.0205,0.0095,0.0094,-0.0003
2019-07-31,96.5961,0.1612,0.0204,0.0035,0.1302,0.0751,-0.4626,0.0204,0.0118,0.031,0.0
2019-08-01,94.048,0.1787,0.0203,-0.0267,0.1639,0.0704,-0.5869,0.0204,-0.015,0.0148,-0.0001
2019-08-02,94.0396,0.1761,0.0202,-0.0001,0.1624,0.0644,-0.6076,0.0204,-0.0148,0.0137,-0.0001
2019-08-05,91.2417,0.2459,0.02,-0.0302,0.1937,0.0572,-0.7323,0.0204,-0.0427,0.0522,-0.0002
2019-08-06,91.9578,0.2017,0.0201,0.0078,0.1955,0.05,-0.7026,0.0204,-0.034,0.0062,0.0001
2019-08-07,89.9593,0.1949,0.0198,-0.022,0.2088,0.0434,-0.6256,0.0203,-0.0529,-0.0139,-0.0003
2019-08-08,91.4832,0.1691,0.0198,0.0168,0.2158,0.0366,-0.6662,0.0202,-0.0351,-0.0467,0.0
2019-08-09,91.3832,0.1797,0.0196,-0.0011,0.2108,0.029,-0.662,0.0201,-0.0338,-0.0311,-0.0002
2019-08-12,89.6678,0.2109,0.0196,-0.0189,0.2162,0.0217,-0.6976,0.02,-0.0493,-0.0053,0.0
2019-08-13,91.0501,0.1752,0.0196,0.0153,0.2207,0.0149,-0.7419,0.0199,-0.0322,-0.0455,0.0
2019-08-14,87.2696,0.221,0.0192,-0.0424,0.2614,0.0093,-0.7794,0.0198,-0.0686,-0.0404,-0.0004
2019-08-15,87.6027,0.2118,0.0187,0.0038,0.2604,0.0031,-0.7818,0.0197,-0.0611,-0.0486,-0.0005
2019-08-16,89.7011,0.1847,0.0183,0.0237,0.2775,-0.0005,-0.7965,0.0195,-0.0361,-0.0928,-0.0004
2019-08-19,90.5089,0.1688,0.019,0.009,0.2788,-0.0052,-0.7991,0.0194,-0.025,-0.11,0.0007
2019-08-20,89.3597,0.175,0.019,-0.0128,0.2699,-0.0108,-0.8057,0.0193,-0.0334,-0.0949,0.0
2019-08-21,89.6095,0.158,0.0193,0.0028,0.2695,-0.0154,-0.8062,0.0192,-0.0267,-0.1115,0.0003
2019-08-22,90.5339,0.1668,0.0196,0.0103,0.2733,-0.019,-0.7805,0.0192,-0.0135,-0.1065,0.0003
2019-08-23,88.2855,0.1987,0.0193,-0.0251,0.2825,-0.0235,-0.7929,0.0192,-0.0336,-0.0838,-0.0003
2019-08-26,88.9933,0.1932,0.0196,0.008,0.286,-0.0275,-0.7932,0.0192,-0.0218,-0.0928,0.0003
2019-08-27,88.0524,0.2031,0.0194,-0.0106,0.2868,-0.0314,-0.7973,0.0191,-0.0278,-0.0837,-0.0002
2019-08-28,88.935,0.1935,0.0195,0.01,0.2901,-0.0355,-0.8276,0.0192,-0.0139,-0.0966,0.0001
2019-08-29,90.9502,0.1788,0.0195,0.0224,0.2917,-0.0377,-0.8234,0.0192,0.0102,-0.1129,0.0
2019-08-30,91.4832,0.1898,0.0195,0.0058,0.2929,-0.0391,-0.8088,0.0194,0.0176,-0.1031,0.0
2019-09-03,90.4006,0.1966,0.0194,-0.0119,0.2757,-0.0392,-0.7875,0.0194,0.006,-0.0791,-0.0001
2019-09-04,91.4915,0.1733,0.0193,0.012,0.2778,-0.0383,-0.8274,0.0194,0.0184,-0.1045,-0.0001
2019-09-05,93.5733,0.1627,0.0193,0.0225,0.2765,-0.0355,-0.8731,0.0194,0.0395,-0.1138,0.0
2019-09-06,93.7732,0.15,0.0192,0.0021,0.2709,-0.033,-0.862,0.0194,0.0404,-0.1209,-0.0001
2019-09-09,96.0965,0.1527,0.0192,0.0245,0.283,-0.0289,-0.8142,0.0194,0.0634,-0.1303,0.0
2019-09-10,97.3206,0.152,0.0191,0.0127,0.2732,-0.0237,-0.7872,0.0193,0.0724,-0.1212,-0.0001
2019-09-11,97.587,0.1461,0.0192,0.0027,0.27,-0.0194,-0.7991,0.0193,0.0715,-0.1239,0.0001
